,Week,Origin State,Origin District,Destination District,Population,theta_S(t),theta_C(t),theta_I(t),theta_A(t),theta_R(t),theta_D(t),D_k^Tr(t),D_k^Ro(t),D_k^To(t)
293,19,GUJARAT,OTHER,BALANGIR,56806534,999855.5448,144.4552135,28.89104271,115.5641708,55.59219649,7.851209511,0.017603609,0.017603609,17603.62637
294,19,GUJARAT,RAJKOT,BALANGIR,1177362,999622.0364,377.963617,75.59272339,302.3708936,151.1854468,5.945495098,0.849356443,1.698712885,1698713.735
295,19,TAMIL NADU,THIRUVALLUR,BALANGIR,3728104,999615.6223,384.377689,76.87553781,307.5021512,99.78262409,1.341164302,0,2.682328605,2682328.605
296,19,TELANGANA,OTHER,BALANGIR,26240025,999698.8951,301.1048961,60.22097921,240.8839168,182.2787897,7.812492557,0,0.495426357,495426.3573
297,19,WEST BENGAL,24 PARAGANAS NORTH,BALANGIR,10009781,999848.8478,151.1521581,30.23043161,120.9217265,32.06863367,14.48583141,0,0.099902286,99902.28557
298,19,WEST BENGAL,OTHER,BALANGIR,59309688,999979.43,20.56999524,4.113999049,16.45599619,5.901228143,1.163384977,0,0.18546717,185467.1702
299,19,TELANGANA,SANGAREDDY,BALANGIR,1527628,0,0,0,0,0,0,0,1.96382889,1963828.89
300,19,WEST BENGAL,KOLKATA,BALANGIR,4631392,998790.6444,1209.355632,241.8711264,967.4845057,238.373258,155.6767382,0,1.727342449,1727342.449
301,19,GUJARAT,MORBI,BALANGIR,118022,999932.216,67.78397248,13.5567945,54.22717798,59.31097592,0,0,8.47299656,8472996.56
302,19,WEST BENGAL,MEDINIPUR EAST,BALANGIR,5095875,999944.6611,55.33887703,11.06777541,44.27110163,31.20170726,1.373660068,0,0.196237153,196237.1526
303,19,KARNATAKA,BENGALURU URBAN,BALANGIR,9621551,999882.6593,117.3407489,23.46814978,93.87259913,57.9948077,4.469133927,0,0.415733389,415733.3885
304,19,MAHARASHTRA,MUMBAI,BALANGIR,12691836,993688.226,6311.773962,1262.354792,5049.41917,986.2245305,240.784706,0,1.733397753,1733397.753
305,19,MAHARASHTRA,THANE,BALANGIR,1261517,989770.2528,10229.7472,2045.94944,8183.797761,1881.861283,116.5263726,0,17.43932107,17439321.07
306,19,TAMIL NADU,COIMBATORE,BALANGIR,959823,998935.2203,1064.779652,212.9559304,851.8237217,1013.728573,7.293011316,0,2.083717519,2083717.519
307,20,ANDHRA PRADESH,OTHER,BALANGIR,34078373,999743.6204,256.3796106,51.27592212,205.1036885,135.1003465,5.25259818,1.584582691,0.557538354,557539.9389
308,20,OTHER,OTHER,BALANGIR,732071000,999729.3978,270.6021684,54.12043367,216.4817347,124.7802467,6.157872665,0.002731975,0.13796476,137964.763
309,20,GUJARAT,MORBI,BALANGIR,118022,999881.378,118.6219518,23.72439037,94.89756147,59.31097592,0,610.0557523,33.89198624,33892596.3
310,20,MAHARASHTRA,OTHER,BALANGIR,102131474,999774.4182,225.5817829,45.11635659,180.4654264,66.15002932,9.575892344,0,0.127286913,127286.9126
311,20,MAHARASHTRA,MUMBAI,BALANGIR,12691836,990676.7626,9323.237394,1864.647479,7458.589916,1610.878048,345.5764792,0,0.787908069,787908.0694
312,20,MAHARASHTRA,PUNE,BALANGIR,2935744,992114.435,7885.564954,1577.112991,6308.451963,3139.919557,419.9957489,0,3.406291557,3406291.557
313,20,TAMIL NADU,KANCHIPURAM,BALANGIR,155029,992640.0867,7359.913307,1471.982661,5887.930645,2715.620948,45.15284237,0,148.3593392,148359339.2
314,20,TAMIL NADU,TIRUPPUR,BALANGIR,397521,997992.5589,2007.441116,401.4882233,1605.952893,2002.409936,0,352.182652,261.6213986,261621750.8
315,20,TELANGANA,YADADRI BHUVANAGIRI,BALANGIR,739448,0,0,0,0,0,0,0,12.17124125,12171241.25
316,20,WEST BENGAL,KOLKATA,BALANGIR,4631392,998250.6339,1749.366065,349.8732131,1399.492852,565.4887343,219.1565732,0,0.647753418,647753.4184
317,20,WEST BENGAL,OTHER,BALANGIR,59309688,999962.1984,37.80158142,7.560316284,30.24126514,11.53268586,1.298270192,0,0.219188474,219188.4739
318,20,ANDHRA PRADESH,VISAKHAPATANAM,BALANGIR,1063178,0,0,0,0,0,0,0,25.39555935,25395559.35
319,20,KARNATAKA,BENGALURU RURAL,BALANGIR,990923,999957.6153,42.38472616,8.476945232,33.90778093,42.38472616,0,0,5.045800733,5045800.733
320,20,TAMIL NADU,CHENNAI,BALANGIR,4328063,990956.6936,9043.30644,1808.661288,7234.645152,1484.035699,73.01187621,0,5.083105306,5083105.306
321,20,TAMIL NADU,COIMBATORE,BALANGIR,959823,998937.3041,1062.695935,212.5391869,850.1567477,1041.858759,7.293011316,117.7300398,6.251152556,6251270.286
322,20,TELANGANA,MEDCHAL MALKAJGIRI,BALANGIR,2440073,0,0,0,0,0,0,139.3400935,2.458942827,2459082.167
323,20,TELANGANA,RANGA REDDY,BALANGIR,2446265,0,0,0,0,0,0,0,19.62174989,19621749.89
324,20,GUJARAT,AHMEDABAD,BALANGIR,3719710,986630.947,13369.05296,2673.810593,10695.24237,4113.761557,867.8095873,0,0.806514486,806514.4863
325,20,KARNATAKA,OTHER,BALANGIR,50268750,999894.6065,105.3935099,21.07870198,84.31480791,45.81375109,3.501181151,0,0.119358448,119358.4483
326,20,MAHARASHTRA,PALGHAR,BALANGIR,68931,964848.9069,35151.09312,7030.218624,28120.8745,12650.33149,1291.146219,0,29.01452177,29014521.77
327,20,MAHARASHTRA,RAIGAD,BALANGIR,2634200,999080.1761,919.8238554,183.9647711,735.8590844,261.9391086,28.09202035,0,2.27773138,2277731.38
328,20,MAHARASHTRA,THANE,BALANGIR,1261517,981604.6871,18395.31294,3679.062589,14716.25036,3657.501247,191.8325318,1.585392825,7.134267711,7134269.296
329,20,TELANGANA,HYDERABAD,BALANGIR,3597816,0,0,0,0,0,0,0,0.277946399,277946.3986
330,20,TELANGANA,OTHER,BALANGIR,26240025,999622.8662,377.133787,75.42675741,301.7070296,245.2741566,8.841454991,0,1.333840193,1333840.193
331,20,KARNATAKA,CHIKKABALLAPURA,BALANGIR,1255104,999866.9433,133.0567029,26.61134057,106.4453623,90.03237979,11.15445413,0,3.983733619,3983733.619
332,20,TAMIL NADU,ERODE,BALANGIR,147270,996672.7779,3327.222109,665.4444218,2661.777687,3279.690365,47.53174442,0,20.37074761,20370747.61
333,20,ANDHRA PRADESH,CHITTOOR,BALANGIR,4174064,999746.0509,253.9491488,50.78982977,203.1593191,126.9745744,0,0,0.239574669,239574.6687
334,20,KARNATAKA,RAMANAGARA,BALANGIR,1082636,0,0,0,0,0,0,0,2.77101445,2771014.45
335,20,TAMIL NADU,OTHER,BALANGIR,65979190,999674.7459,325.2540687,65.05081375,260.203255,137.2250857,1.667192337,0,0.15156294,151562.9398
